year,month,quarter,months_since_start,보조금 지급유무,1인당 보조금,목표대수,배터리 가격_lag3,유가_MA3_lag3,경제 상황_MA3_lag3,전기차 검색량_lag3,전기차 주행거리_lag3,충전소 수_lag3,충전소 수 증가량_lag3,Ioniq 5_lag3
-85.78502070814028,183.22458763905254,7.335807286504746,-2069.488138706021,130.09141353306495,-110.06903263746233,-49.517721097556965,-63.28779840286938,77.32540257641496,50.55384056103253,-32.50551015569541,-271.91648890879736,-2197.1921324268696,-360.8501158001921,-86.82982804657995
-84.51357174699177,206.2031074775727,7.327492416559535,-2064.283092376969,130.78274466633684,-106.97040099537938,-49.03874088446707,-64.5984881945053,77.56249383033149,48.75057801437415,-36.8056229878813,-263.222154660532,-2193.3850580960084,-364.63939127916643,-86.7789638107208
-85.93608139261343,173.69880740707706,-29.571069449963183,-1989.709806514676,129.76545083435445,-104.09771270349015,-48.006835803344515,-57.47532870767203,78.19611266579956,41.816773674462674,-34.86170796938162,-258.7602258936423,-2147.022971840875,-356.2691936897641,-86.91444591038595
-86.02616274508351,153.78358152460032,-28.83206196526332,-1975.6010421179642,129.2036053541592,-98.8401373149883,-48.15880183234274,-58.83063562381472,79.30818970463366,22.05002185050569,-27.337592491486912,-254.93800941585263,-2129.205194540101,-358.6713677435502,-87.00262793757206
-80.26822360687238,175.5390742786641,-25.579535060369153,-1953.6896181258915,125.06231713428389,-101.83912700822523,-47.443007379818965,-57.429498174654036,88.48321629112948,4.353652721665981,-20.90423085819226,-254.6583128199291,-2069.9679828893245,-343.10524751456074,-87.11171228203426
-80.7611172979346,169.36448884320268,-30.243461439069634,-1979.6830766499334,125.73903986315267,-101.17948805192954,-46.954609509793976,-58.71503909325828,72.0407234207312,18.521597228342067,-31.994995326980618,-257.80678314598623,-2107.526293824259,-347.7257376364827,-87.13348267392414
-80.73169565458697,210.2856434314254,-26.59009325036054,-1978.0445230415487,126.09815740907142,-102.76700300115742,-47.166584029559225,-60.72588940569255,79.07144177465511,39.90715502562863,-28.648126712224343,-256.88699478273185,-2100.41226401526,-345.3631495079387,-87.06930953383873
-70.97603436848381,-197.41439386491112,-33.67779937169174,-1804.4313100023012,118.6690654438404,-62.01502809305374,-45.182067870735544,-50.985949284203556,69.34111318447067,39.80779401447561,121.9654879883337,-242.80684911362934,-1899.7219040473376,-312.150032708903,-88.46532719999041
-59.24231631833346,-934.6315966874728,65.01861416349365,-1215.3523121378264,-911.957655294612,-68.39350662021702,-22.56800906898813,-36.84334090082721,110.4370822146603,70.7824537428371,-33.31354013112045,-181.20582209206816,-1341.3370710882505,-207.77123915748544,-83.5633092512445
-68.9799738862295,-673.3341143831117,84.23068791266533,-1758.574294360839,156.1229332184239,-83.0469662774024,-35.66940420132627,-48.110737154588016,85.30239625945714,69.17062200646994,-26.79884034878226,-231.48989351455918,-1916.3435884905725,-315.01598060286835,-83.15441480419578
-84.01576131413525,317.338239939315,126.48543855505764,-2065.1614203888885,133.1023895632914,-100.93174006693023,-47.37035230946043,-60.322122118135816,65.30701308041905,37.93633625151567,-24.031067137547016,-267.7019568885995,-2203.350784015094,-361.80363281154365,-85.95381563338246
-79.48854698215916,233.10656426329538,4.476716801538023,-1823.6390578141923,130.32720964313728,-96.39159184069482,-43.66214678971554,61.406339440474014,40.298048460986635,14.344541185934075,198.06775688259077,-242.11618325720343,-2001.0559260705556,-206.62872214996185,-86.65798706759013
-83.98020603513106,179.47761273814922,1.8438569859298584,-1691.0595275945134,129.7459064683901,-100.21374979422816,-44.84956650854605,61.572486375390184,52.34853722234069,11.865392974476427,208.3781306556293,-235.79829808661694,-1857.5751710729223,-201.46484227485814,-86.75604734760964
-75.70463871828112,289.3621024116608,8.83980116168495,-1040.8073330031953,136.5427338047054,-103.42647560478039,-53.43093981462356,63.21886415409972,-108.23054462487794,2.9407549304579614,160.9012917915054,-229.97895653436305,-1312.7593636269833,-180.54548263215398,-86.72537041753918
-76.01907845270655,228.79072162069914,-72.40689691199482,-919.0445164972073,136.6187235956224,-105.9521821228408,-50.93556311336719,56.06529520383983,-210.28105095263953,4.6309182388577455,12.369973830491011,-83.94057638967669,-1166.8063281323718,-178.29796868575235,-86.75068920905375
-76.90568516557742,141.26808367103,-81.18095298063292,-959.5910971104985,135.25410082438202,-107.52142424782622,-51.23377148919141,50.985680557594314,-241.72541852439585,-45.58112560180427,-4.365998910822628,-91.46245066365664,-1185.2453679593564,-182.55566164276058,-86.81514063934583
-75.74384671368932,266.45240037632647,-58.10440557133579,-819.6696555304792,140.1122628952027,-106.38302860368711,-47.8746189088047,60.1926312643905,-47.09607895197395,23.48817107609505,156.7377273287275,-69.53933790378298,-1041.1807763481438,-165.39489570788015,-86.65405780460362
-73.03414131787449,301.3769415582312,-33.19304235655995,-748.2900913737285,140.15123852563607,-106.30724832635637,-47.14840504519927,61.58202897671054,-21.449649923201854,69.25048202744061,51.4417519359734,-29.4175938141753,-966.4289224447481,-157.92869810390613,-86.7127784695011
-71.84438296083214,373.46802998273824,-41.9384962663449,-747.7471681547803,145.6707294935692,-108.85520516086137,-47.21808299068284,62.03318278622707,-38.96975871216377,11.836659013160533,185.52320000837466,-28.167755705673144,-984.2062759156931,-158.66407882353013,-86.71924855429081
-66.04935278144538,-236.35725770722087,-90.04995094096608,-764.5115021289809,135.24973130971284,-70.03758302453372,-50.916682015977564,55.397807043790394,-202.55403679821802,-48.291497231106554,109.09391682017021,-55.47783190253013,-989.6276782992275,-157.46878370109306,-88.21311726982286
-51.256681027254174,-1835.9715651766783,99.5786491646703,-498.93987034890495,-1079.5492262555351,-74.0602489268919,-19.657985301494097,22.34912271162752,-56.49628020252223,-43.46397513871253,95.33199179649704,-61.63455106679898,-699.0387679400111,-106.90010353593533,-83.58374404617292
-61.62307863917467,-1465.537920725395,131.97832299595115,-976.2486955071245,179.25842501030206,-90.62400429821378,-35.88419617771133,30.350317021107507,-117.72567072746288,-43.89920998480417,57.64698053410064,-93.26322424851891,-1202.1070671998164,-192.5112122604888,-82.97300108687018
-81.78341844329687,678.5563239222065,299.0431083832919,-877.2126087454922,155.33909196583093,-108.72741252430485,-48.95257987122148,51.8872216144552,18.49134733275123,35.11294811749122,56.08131678313685,-55.84564228223351,-939.1354216186238,-190.95743357140404,-85.50274302336395
-72.97768993484063,525.314736405237,62.81313252832275,-804.2516370725727,148.8486128655518,-98.50820797622286,-41.15114140916892,73.72614702360431,226.50916507968606,114.28387885306071,190.86693985473434,-17.27599778774302,-862.6535071125655,-168.54448937734924,-86.23524866242103
-75.6623332971968,425.47608224797716,58.34265797371836,-805.4412479479478,147.07582707400533,-100.28983257101167,-40.235339942165425,71.68936667448367,240.3325639846584,99.6704423031363,203.7460298627931,-20.15313271738937,-855.8143859448843,-171.35094135970195,-86.4893963964981
-65.32829155871254,388.1523384764784,30.005043672066325,-860.936396160761,145.93840766890492,-100.0151039030289,-40.0158176669885,68.04453604155349,141.81821845980087,-7.574705582396083,199.19003918641087,-30.80775047276872,-934.2559596337862,-173.19969261781557,-86.61721700393849
-63.71641567063141,271.3083604931851,-67.18861210944017,-927.608693710088,139.9127063358767,-96.595128693153,-37.06911119790426,58.51951018534003,17.450412705464935,54.17038100359784,174.01804425110993,-37.60124075260624,-1010.8233821710788,-177.17688117940622,-86.76411335581241
-70.62290347237122,144.301658035438,-92.38933812964967,-1056.8614745198577,136.15101855951153,-102.66993298150001,-39.00560569375491,45.70227072914771,-81.73017618069147,-94.12927039068603,49.08138021464688,-102.04180092821527,-1153.6116948902209,-194.83645995634734,-86.86294465060452
-66.8522068628602,196.67399471445194,-81.03810630785007,-1052.3797777776242,137.37744874922328,-104.126109841695,-39.5791051808985,52.92434241360789,-59.82530575230449,-83.42767845277503,110.98057518907078,-97.97412148823571,-1129.7354408106075,-189.80554417721552,-86.6845005742011
-68.74776791282191,231.19388382106564,-89.68984382822237,-995.6005046287048,141.630359139201,-105.83420985036933,-39.73634560971134,56.254295068645796,-55.602148467169485,-26.458969451400126,136.17604451845867,-83.11949517423119,-1089.126288087934,-185.34434541158888,-86.8216169517987
-73.58678053444993,347.77381524598275,-77.24911472837249,-920.0849750867442,145.7409442979086,-104.36928572853184,-40.561025834095155,61.3626747896548,160.95366887572322,93.83632297190323,178.22522138856883,-57.54900432816844,-992.774098525339,-178.98558799311763,-86.55745058122588
-60.50357258178928,-211.56268975780648,-100.79279790948796,-880.6426890190863,133.53169770857534,-62.42346928152612,-34.90751935564555,59.76126471284804,-39.886961690057724,-21.677525335232218,153.1622961346611,-72.06088884847867,-958.6550781933661,-165.0139121491143,-88.3000650532835
-50.837505934864105,-1807.1095158063745,123.66341400325874,-586.905722262896,-1085.3315489446074,-64.14596467519827,-6.087751202255004,38.906274344134225,131.73467418147504,31.890992125386003,93.11239828726684,-55.3549567948149,-637.1313655327112,-77.66045228314809,-83.59620479876884
-57.91973121887294,-1296.3841193579317,169.6126535945896,-1004.8401133368302,176.84362605337586,-76.48768129832311,-16.825429070998318,56.58569746825253,57.147231814172905,135.3423952373284,140.50385495955268,-79.30452780988263,-1082.2886660305924,-173.4989863415186,-82.86943995643786
-60.082091659658076,804.7895106388834,474.6689633494043,-791.0463076090954,153.398539654133,-88.96662587455636,-23.061750169453788,80.11227991880868,41.75262857077021,6.992477938652107,144.60412556305394,-40.619196023787694,-908.6122232688994,-168.80034922151,-85.638217100858
-65.8903451980552,418.8171302225819,-8.453029593060675,-961.0957480996145,140.79429220159295,-90.03631596783836,-33.29417603514411,37.97946188711325,-26.234737404586873,-6.2865832861026725,9.598833138336476,-69.3716716042434,-1036.1605524230756,-187.18498029140045,-86.33120569776153
-70.3389662753043,240.77801749882315,-17.49742522916183,-1028.3177534898964,137.7484018712277,-93.51426182030119,-34.534893950111446,45.358953387958536,-56.1241995398736,-88.607720059599,-46.35666153039384,-84.43635767084044,-1106.5073346755248,-204.29012815201517,-86.5357628019619
-76.52845841860812,459.35272796832254,63.94316112954954,-822.3483800696353,147.73959230077415,-90.87783110996108,-16.433156579282358,66.38914429771722,294.5572935940357,154.28318193285358,230.16485015001894,-32.74346478797021,-884.5032517012419,-167.3698339797433,-86.29854486942652
-72.49281901321193,228.89747353403877,-104.20622451572535,-912.4240810379048,145.07014519790198,-113.50206742339412,-30.207960226316636,54.14092269862351,167.75277574932835,-56.352691260261814,190.239128592168,-49.05198568572857,-973.6265782803579,-188.47814877105384,-87.34812485222137
-68.8823365958549,199.009274784756,-92.72315483139408,-889.0430434177007,145.53916591387963,-110.8699938360466,-33.59767040232996,57.02132151019703,204.67817258271708,19.097633005331137,135.92445966166306,-49.21239593141114,-994.0390242286055,-186.88654379867748,-87.18878152882063
-66.03056171146379,303.7318703840915,-70.61548520615544,-859.8650861847372,147.54119893397763,-110.03742173075295,-33.134855638285664,63.846244364268586,294.64769104595547,76.7592965300705,72.2150147851152,-30.997074163075624,-919.9779922826953,-182.02624766369763,-87.07961571777506
-67.08214796488761,185.73099604734304,-131.51161473745816,-1150.8388036693807,144.220778335345,-120.44925377471087,-27.63361403399739,20.73164050019606,57.94760218441965,-81.61976819124024,-95.39774059165701,-190.14483652773555,-1193.0996937568227,-208.44795152171275,-93.39801806800773
-65.31349798121633,226.79296838494946,-124.13852183077422,-1161.913937545149,141.71440278308677,-117.28232659403153,-29.172626066457255,39.95991485249746,55.76281699645351,-63.35962108461834,-166.02052527128527,-191.40607585306026,-1178.5465448438515,-205.39492974057268,-89.2575886429486
-64.82181257410987,-264.7201794930363,-140.25980105576477,-1083.3660226083152,133.3931328672587,-72.41654935785353,-38.30804564777318,43.42728322595054,67.19177394752334,-123.39212422118011,-82.18234261371852,-190.39878388509837,-1137.31361341782,-193.29167321838602,-88.6023343846534
36.533439756259455,-1798.870419929092,133.15290441831522,-700.9586896260578,-1080.6289928817712,-60.016199846030865,2.619978542075701,28.88135892401588,110.60622294124175,-134.97286251374598,-44.51216316933001,-106.75743535735849,-739.9965902384464,-108.58374659129645,-90.5500397229017
56.9720436241869,-1357.5338890549906,186.00389630851595,-1075.5460858182166,188.63223503680524,-86.27206557208602,-0.810243078539264,42.64725756337148,101.72588730330374,-107.42629354095631,-74.65325324784946,-122.07337756199988,-1105.700197292671,-196.9466835837524,-92.63246637923966
68.43806663641011,782.9292287940679,448.26037161034805,-831.4006961779321,176.71527399164103,-114.68332159539472,21.932796692080043,48.9008378372616,63.067481982449614,43.261739481812775,54.29099080356128,-102.84334893443449,-757.9440340301585,-187.29752790329792,-101.62109448252741
39.736881017400975,463.453940148863,-9.547106888565443,-755.2465260534793,212.122382319682,-178.3649685758688,-6.779227393291436,30.076201994744043,18.434979429688017,31.820714239757,8.909013369491086,-184.8399356007392,-427.4935266438472,340.4433075635612,-150.07752439467265
8.664890807951682,292.0575644094278,-9.273948615165894,777.1186749457538,282.52127568848505,-399.7351627027514,-35.48122150481264,37.02968024327034,-237.17575602300622,-269.43919810346597,6.532342558952977,-223.69447497906108,1110.8917406475903,323.5666102987035,-290.63988932963224
35.71241275983416,567.0006435813851,22.67760105679744,2638.318658413043,401.0420433595382,-348.9852682666577,-5.532625425168505,30.330573997893342,172.94878018002757,157.10246241285998,149.5368996028234,-212.0085367844129,2088.219196310029,375.6062920202238,-302.3980343326268
131.987567670001,547.8275832315442,-50.42253747225749,4590.452120305054,471.1310468890757,-252.82835127291338,17.4102965368334,29.00845235651564,402.30849591842986,88.1689686306382,265.2117253745606,254.493376357249,3578.637336802054,720.0746965366561,7941.889832080528
21.498674831697652,390.4327902232745,-91.71747219617367,2249.4847352011834,384.58168233111354,-320.83977086109036,-20.266702800713322,25.759911689869003,-150.65889606284665,-49.257140399596146,36.644444201098366,132.9481192033427,2044.2228070290817,314.96281425862827,-281.8509201298029
14.321896173092735,407.67034294410564,-70.49314471415924,1971.6735351084365,370.52112880799274,-384.381365155493,-20.434344627956953,21.433651541809798,-361.7566699861197,94.63830410182865,139.69736736019578,99.22642774588829,1982.2849458493886,327.92314351700804,-260.9160290517131
12.959202464881812,394.33585233290324,-90.13238755131562,1834.6802853082495,360.24781871252634,-400.17710290286516,-31.795679777532754,23.519821214212218,-387.61346104499074,31.659923702728197,75.18787137256545,52.81538305377745,1904.2135810889097,314.9800098073674,-262.13909483377745
1.707873897407678,474.32648486439894,-87.18275119288663,1830.9220116858721,362.6876814094749,-434.2824859454116,-34.11959013920367,21.630382675639204,-399.47523679965644,-14.89220249102459,38.39346578046075,67.76401190081852,1912.753876828321,308.05458702832834,-261.8641817929927
-11.618759532830868,-782.4979681241939,-91.71993210274942,1602.0256242611893,333.7652194953039,-226.7904068036394,-22.33130491224227,32.88432303689685,-530.5883503032569,-102.8603351909915,42.0762169056351,44.954815866493135,1643.8229927539371,284.88010589736257,-271.78372654104504
49.88121940437851,-2474.5740076719835,94.70166844544212,1118.257892659324,-3141.2270185132666,98.57073169271739,28.123949806003502,22.145854188997422,-164.10363379403785,-21.30721567198057,17.54995298163477,96.61255258296075,1170.4949049737565,235.51533623378384,-248.31042261183987
62.6973064629609,-1844.7999429211843,79.85211519894385,1367.2559562232059,-2942.674619607045,97.20658615821547,32.810142475780715,24.566095424156675,35.43492188254273,203.1955439173124,219.43172336549156,117.96598339732583,1490.168250702888,255.07366672284547,-237.64146469757034
78.71732740015298,907.7126701137208,298.8699368429936,2213.665613492031,455.926041232318,269.7420118383363,34.236950001870504,32.905063026167916,135.02038436057305,-51.491851525614265,115.98022690885387,112.911214476384,2352.3028423904116,366.98020026711515,-242.78565526083435
80.83886289532063,607.7338121699988,-37.40394121781844,2142.55446469498,424.57306874757455,236.90461504718948,30.34222928095904,-0.8179814366945869,75.39131461845903,-63.307513048437244,128.35386336333988,92.18462331650262,2313.2169427818903,409.36532130204233,-247.07017169441687
84.03149794398944,483.1433260025572,-40.19524831428352,2142.011333045932,423.7472099414779,230.25567132716924,29.04523947901163,1.8813596203470913,17.299223606290308,-59.20980495069685,113.1199775968326,104.00287171016556,2304.443782444236,420.99049396841576,-247.83220133571453
75.85077713503341,477.0805114763636,-50.75346939300638,2083.740460405237,418.5343281712749,210.6991027211303,26.507178877116186,-0.7855729451893789,-84.07287382738916,-103.04722507968646,45.13439957906675,102.75374579971354,2250.6684941536796,411.65464413391913,-249.37155483582418
82.79148423254647,465.4920299710646,-59.34100552306555,2159.6632339043,430.46237965215454,257.91384007842305,34.00995554902703,9.51424524555146,252.85529704846454,-80.40900450104058,82.52649905671962,108.02224006040738,2387.3357762781347,433.2826590853321,-246.25901709990794
87.16443269767308,536.3839966458374,-45.684395385838485,2327.4177865710435,459.04361884540174,291.3278222281233,44.08716411954565,16.870530365779736,834.1435729751764,-76.83559406785766,131.62431191904741,122.42264856042108,2535.0460559711587,487.06981621224594,-238.01258872719401
109.82665821227121,720.590695758976,-25.095739410870348,2615.4973233677515,501.25202443554105,383.329181699661,51.61014569084285,38.966295724115994,1525.0610863790255,187.9307880132357,221.17612883642147,143.69036223262586,2819.057223298599,539.6905572681254,-227.4264945782187
98.19112097542587,733.4249975464212,-24.794726401056778,2604.364828372329,504.0599272336479,436.70487444813915,53.94603054899056,29.645267671419635,1558.6907612587254,21.897797738665467,201.31759180380055,135.88816993175453,2782.6909330498843,563.9087298924842,-230.89453936474504
87.7231559338555,689.1553169754342,-38.805426334592525,2413.731041978893,500.93773675785894,388.3551537951423,51.69466448341286,24.84335272207036,769.6592314868223,-50.5811079587036,113.53562993624229,129.01281324054992,2571.4759241568336,512.8818648624232,-240.6772564390165
73.26230207302142,-1061.1797831591848,-63.840902248893805,2021.1265769383822,382.3759761172633,139.41010957349584,38.16079748559072,27.85034426711655,86.80451026565723,-143.5476953820487,106.55517436235426,90.25181453661102,2057.7901780209736,377.91123510145525,-259.0242621348017
56.45642587605638,-2737.7609056571787,105.08134744353696,1097.583838313614,-3133.332170546647,-198.629497747514,14.979930918367044,8.210147558451922,-54.3443208490033,-160.1232876596248,-38.90194748299738,46.03184271792219,1210.8145769552088,224.48780606900877,-249.59565756693704
100.60970276290311,-1895.9592088255908,192.41352595559783,1829.2110723386263,591.6095959875347,-394.0391915411259,18.23934279796728,-9.716467735114843,2.46708865197503,-157.10113761732026,50.84036048874917,74.24993631950994,2018.872049395249,400.33399353728703,-245.69617703115046
102.51382471238732,989.3993038385338,330.2266697335348,2280.1672237239263,485.7901838786409,-329.18485787020154,44.01284929349361,14.436755440323223,272.0826198906019,71.61991754727718,74.29289386078278,107.84164116741364,2392.554301818455,477.8394735385374,-243.93916104819306
96.95844244862943,629.0121819321091,-18.374327717083702,2229.3364112602844,450.5123175785743,-295.05492569898144,34.01134496124514,28.09992745715005,157.5953552301534,-21.051454731874188,107.89018022267624,104.26455149671742,2357.803138692572,375.8971907991128,-249.40708248991578
89.53091673948067,453.0884506124274,-17.671536306895668,2100.3248151212465,432.75340408487205,-364.3978575464944,35.342433337215695,30.13392290567228,18.788413734499542,-200.46966332793772,80.49064573948718,86.29641395428027,2225.034034261046,367.0858604565547,-254.11492860613774
83.53999566730448,524.8632126266988,1.9821800936499983,2125.983438751482,430.0985458352556,-350.58212011877254,33.9844425193872,39.39352978226939,-131.83009946562663,-138.6477672405786,112.7325684662959,91.974705127034,2233.6587363036565,379.78992607366877,-253.93219599401536
83.03118686230333,355.57646389601786,-125.41490808003586,2005.7622542827191,415.8969293159916,-455.3893292507436,27.719979245633574,39.43265118422007,-207.52713700348832,-281.5452816424006,14.656057326943568,54.37800276061338,2096.248389971223,379.2339570407274,-258.23190049067443
72.9179732536842,266.99240644300204,-131.72250193886148,1809.7383249190646,384.29214118050214,-540.1310489342706,25.415262067087998,36.615217103818686,-656.4101929750824,-312.254258408075,-18.35047158258149,46.06509144677743,1913.3522384131454,357.18536561601553,-264.9479006407142
94.33046749618256,459.06362775295344,-92.55562493560545,2198.4945796811603,429.1323645073779,-327.72410034993044,38.60859924186736,36.7927943077838,-350.220538411503,108.52888363749453,73.18474180654937,197.34065223856476,2324.233150099739,410.7625014268159,-252.98797039307897
112.90324752726349,516.7439518841479,-64.88340935417412,2261.73403031173,438.32368175892867,-317.6359326628261,36.237715579940165,31.987270953247364,-312.7299141744539,201.26641913638517,110.99625997907114,197.98664443584917,2437.146527640711,425.0209317650256,-250.39743357923834
110.21032661115322,669.915172446106,-37.277427253113366,2465.3810362652343,461.64596807126253,-199.17504154790927,45.622643141295896,40.90005909682327,-48.373016130457366,191.85975286161985,199.23248265447404,201.03069839437129,2572.2723044814556,436.77107747239523,-245.30718425198918
115.12842134183838,-712.2300354808967,-55.21092353988753,2143.789636709428,411.7880480747036,-24.12464980084098,51.439911638294014,44.032827377154085,181.64524214093936,66.0547970521231,69.89329553129369,164.35182465986605,2323.492637802492,396.82997153142486,-254.04203795110655
53.55427060235114,-2797.3735827523387,109.2695692988334,1276.5354929721868,-3410.8996012382836,119.18817190617438,17.972063598929182,28.342737356439237,2.450621648902457,-2.064145718370825,-103.97251962854723,81.25799260139057,1397.526416107724,251.00052515602187,-240.03124720552972
29.086637343099017,-2117.309763470414,112.7997942398341,1391.1881920913204,-3560.4324608355773,128.3519100406934,22.784471587679416,29.536128388632406,7.899987690525261,27.659645365853752,33.7467698200249,79.14103887475092,1538.5981102448586,256.03507486411945,-240.19066187140953
