year,month,quarter,months_since_start,보조금 지급유무,1인당 보조금,목표대수,배터리 가격_lag3,유가_MA3_lag3,경제 상황_MA3_lag3,전기차 검색량_lag3,전기차 주행거리_lag3,충전소 수_lag3,충전소 수 증가량_lag3,Ioniq 5_lag3
7.860769,528.19574,-13.804197,2635.6628,410.8163,-232.73354,-1.4863518,8.494935,409.55994,-334.34708,-81.23146,-168.73566,999.1949,31.694279,-241.08005
6.227563,466.04187,-13.804197,2571.8025,402.66013,-212.47755,-3.7611258,8.494935,-1152.1528,-352.8117,-329.11414,-148.04343,993.76355,31.694279,-246.59131
6.227563,481.75153,-13.804197,3951.5493,412.173,-137.0294,-3.7611258,8.494935,-274.27222,76.075966,-417.46475,418.31512,1238.4583,64.83713,-239.67679
6.227563,482.35846,-18.08122,3956.2656,412.173,-137.0294,-3.7611258,8.494935,-269.80786,193.19783,-287.8418,418.31512,1237.6294,57.84491,-239.52911
87.32008,1025.0323,-18.08122,4141.1553,419.75626,-72.70192,-1.4863518,8.494935,546.8957,20.716091,-278.20483,418.31512,1244.1156,57.84491,-236.74638
-15.646031,-984.1027,-18.08122,3919.918,419.75626,-6.619002,1.519782,6.968125,861.424,0.21688867,-84.562614,375.9957,1040.8024,57.84491,-238.28569
-34.214176,-2681.3438,22.806473,2377.6248,-3083.2,148.11353,-1.4863518,5.143064,-805.67993,153.82086,-368.19037,289.4293,643.19385,82.32379,-217.65196
-18.747015,-2303.6104,22.806473,2458.783,-3049.3962,148.11353,-1.4863518,5.143064,-805.4975,36.69901,-325.74484,289.4293,648.30676,75.33157,-217.38864
54.235497,1539.4197,49.161293,4419.7334,455.7312,352.94104,-1.4863518,8.494935,834.6059,1173.5476,663.5016,495.9824,1252.2292,90.26404,-231.22983
-2.1019778,573.7793,-0.32549196,3907.5933,440.23425,287.1389,-3.7611258,8.494935,-994.5869,130.81728,-443.43585,392.27448,1179.7151,31.520077,-240.96613
-2.1019778,575.48096,-0.32549196,3963.125,440.23425,287.1389,-3.7611258,8.494935,-263.86002,248.9162,-178.33224,405.43008,1185.4303,40.703968,-237.37746
-0.39766118,636.9282,-0.32549196,4062.8235,448.39044,290.6093,-1.4863518,16.73391,699.2509,253.31667,-18.122145,392.27448,1227.3807,45.365444,-234.7742
